Year,Month,Date,ICD Sub-Chapter,ICD Sub-Chapter Code,Deaths
2022,Mar,2022/03,Tuberculosis,A16-A19,36
2022,Mar,2022/03,Other bacterial diseases,A30-A49,3921
2022,Mar,2022/03,Viral hepatitis,B15-B19,271
2022,Mar,2022/03,Human immunodeficiency virus [HIV] disease,B20-B24,405
2022,Mar,2022/03,Sequelae of infectious and parasitic diseases,B90-B94,83
2022,Mar,2022/03,Diabetes mellitus,E10-E14,8587
2022,Mar,2022/03,Malnutrition,E40-E46,1641
2022,Mar,2022/03,Obesity and other hyperalimentation,E65-E68,862
2022,Mar,2022/03,Other degenerative diseases of the nervous system,G30-G31,14153
2022,Mar,2022/03,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1701
2022,Mar,2022/03,"Diseases of arteries, arterioles and capillaries",I70-I78,2159
2022,Mar,2022/03,Influenza and pneumonia,J09-J18,3502
2022,Mar,2022/03,Chronic lower respiratory diseases,J40-J47,12221
2022,Mar,2022/03,Diseases of liver,K70-K76,5867
2022,Mar,2022/03,Transport accidents,V01-V99,3774
2022,Mar,2022/03,Intentional self-harm,X60-X84,4102
2022,Apr,2022/04,Tuberculosis,A16-A19,48
2022,Apr,2022/04,Other bacterial diseases,A30-A49,3655
2022,Apr,2022/04,Viral hepatitis,B15-B19,266
2022,Apr,2022/04,Human immunodeficiency virus [HIV] disease,B20-B24,398
2022,Apr,2022/04,Sequelae of infectious and parasitic diseases,B90-B94,59
2022,Apr,2022/04,Diabetes mellitus,E10-E14,7724
2022,Apr,2022/04,Malnutrition,E40-E46,1641
2022,Apr,2022/04,Obesity and other hyperalimentation,E65-E68,748
2022,Apr,2022/04,Other degenerative diseases of the nervous system,G30-G31,13287
2022,Apr,2022/04,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1611
2022,Apr,2022/04,"Diseases of arteries, arterioles and capillaries",I70-I78,1939
2022,Apr,2022/04,Influenza and pneumonia,J09-J18,3322
2022,Apr,2022/04,Chronic lower respiratory diseases,J40-J47,11571
2022,Apr,2022/04,Diseases of liver,K70-K76,5472
2022,Apr,2022/04,Transport accidents,V01-V99,3605
2022,Apr,2022/04,Intentional self-harm,X60-X84,4020
2022,May,2022/05,Tuberculosis,A16-A19,58
2022,May,2022/05,Other bacterial diseases,A30-A49,3711
2022,May,2022/05,Viral hepatitis,B15-B19,278
2022,May,2022/05,Human immunodeficiency virus [HIV] disease,B20-B24,409
2022,May,2022/05,Sequelae of infectious and parasitic diseases,B90-B94,79
2022,May,2022/05,Diabetes mellitus,E10-E14,7872
2022,May,2022/05,Malnutrition,E40-E46,1602
2022,May,2022/05,Obesity and other hyperalimentation,E65-E68,805
2022,May,2022/05,Other degenerative diseases of the nervous system,G30-G31,13884
2022,May,2022/05,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1633
2022,May,2022/05,"Diseases of arteries, arterioles and capillaries",I70-I78,2030
2022,May,2022/05,Influenza and pneumonia,J09-J18,3414
2022,May,2022/05,Chronic lower respiratory diseases,J40-J47,12057
2022,May,2022/05,Diseases of liver,K70-K76,5687
2022,May,2022/05,Transport accidents,V01-V99,4144
2022,May,2022/05,Intentional self-harm,X60-X84,4375
2022,Jun,2022/06,Tuberculosis,A16-A19,37
2022,Jun,2022/06,Other bacterial diseases,A30-A49,3663
2022,Jun,2022/06,Viral hepatitis,B15-B19,236
2022,Jun,2022/06,Human immunodeficiency virus [HIV] disease,B20-B24,344
2022,Jun,2022/06,Sequelae of infectious and parasitic diseases,B90-B94,59
2022,Jun,2022/06,Diabetes mellitus,E10-E14,7691
2022,Jun,2022/06,Malnutrition,E40-E46,1514
2022,Jun,2022/06,Obesity and other hyperalimentation,E65-E68,848
2022,Jun,2022/06,Other degenerative diseases of the nervous system,G30-G31,13369
2022,Jun,2022/06,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1536
2022,Jun,2022/06,"Diseases of arteries, arterioles and capillaries",I70-I78,1867
2022,Jun,2022/06,Influenza and pneumonia,J09-J18,3154
2022,Jun,2022/06,Chronic lower respiratory diseases,J40-J47,11398
2022,Jun,2022/06,Diseases of liver,K70-K76,5463
2022,Jun,2022/06,Transport accidents,V01-V99,4154
2022,Jun,2022/06,Intentional self-harm,X60-X84,4266
2022,Jul,2022/07,Tuberculosis,A16-A19,42
2022,Jul,2022/07,Other bacterial diseases,A30-A49,3736
2022,Jul,2022/07,Viral hepatitis,B15-B19,269
2022,Jul,2022/07,Human immunodeficiency virus [HIV] disease,B20-B24,389
2022,Jul,2022/07,Sequelae of infectious and parasitic diseases,B90-B94,73
2022,Jul,2022/07,Diabetes mellitus,E10-E14,7949
2022,Jul,2022/07,Malnutrition,E40-E46,1622
2022,Jul,2022/07,Obesity and other hyperalimentation,E65-E68,791
2022,Jul,2022/07,Other degenerative diseases of the nervous system,G30-G31,14080
2022,Jul,2022/07,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1548
2022,Jul,2022/07,"Diseases of arteries, arterioles and capillaries",I70-I78,2001
2022,Jul,2022/07,Influenza and pneumonia,J09-J18,3066
2022,Jul,2022/07,Chronic lower respiratory diseases,J40-J47,11218
2022,Jul,2022/07,Diseases of liver,K70-K76,5765
2022,Jul,2022/07,Transport accidents,V01-V99,4420
2022,Jul,2022/07,Intentional self-harm,X60-X84,4360
2022,Aug,2022/08,Tuberculosis,A16-A19,38
2022,Aug,2022/08,Other bacterial diseases,A30-A49,3696
2022,Aug,2022/08,Viral hepatitis,B15-B19,261
2022,Aug,2022/08,Human immunodeficiency virus [HIV] disease,B20-B24,398
2022,Aug,2022/08,Sequelae of infectious and parasitic diseases,B90-B94,80
2022,Aug,2022/08,Diabetes mellitus,E10-E14,7692
2022,Aug,2022/08,Malnutrition,E40-E46,1751
2022,Aug,2022/08,Obesity and other hyperalimentation,E65-E68,749
2022,Aug,2022/08,Other degenerative diseases of the nervous system,G30-G31,14291
2022,Aug,2022/08,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1552
2022,Aug,2022/08,"Diseases of arteries, arterioles and capillaries",I70-I78,1942
2022,Aug,2022/08,Influenza and pneumonia,J09-J18,2892
2022,Aug,2022/08,Chronic lower respiratory diseases,J40-J47,11245
2022,Aug,2022/08,Diseases of liver,K70-K76,5687
2022,Aug,2022/08,Transport accidents,V01-V99,4360
2022,Aug,2022/08,Intentional self-harm,X60-X84,4338
2022,Sep,2022/09,Tuberculosis,A16-A19,38
2022,Sep,2022/09,Other bacterial diseases,A30-A49,3738
2022,Sep,2022/09,Viral hepatitis,B15-B19,223
2022,Sep,2022/09,Human immunodeficiency virus [HIV] disease,B20-B24,399
2022,Sep,2022/09,Sequelae of infectious and parasitic diseases,B90-B94,72
2022,Sep,2022/09,Diabetes mellitus,E10-E14,7613
2022,Sep,2022/09,Malnutrition,E40-E46,1648
2022,Sep,2022/09,Obesity and other hyperalimentation,E65-E68,795
2022,Sep,2022/09,Other degenerative diseases of the nervous system,G30-G31,14028
2022,Sep,2022/09,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1489
2022,Sep,2022/09,"Diseases of arteries, arterioles and capillaries",I70-I78,1994
2022,Sep,2022/09,Influenza and pneumonia,J09-J18,2959
2022,Sep,2022/09,Chronic lower respiratory diseases,J40-J47,11074
2022,Sep,2022/09,Diseases of liver,K70-K76,5486
2022,Sep,2022/09,Transport accidents,V01-V99,4428
2022,Sep,2022/09,Intentional self-harm,X60-X84,4103
2022,Oct,2022/10,Tuberculosis,A16-A19,44
2022,Oct,2022/10,Other bacterial diseases,A30-A49,3920
2022,Oct,2022/10,Viral hepatitis,B15-B19,232
2022,Oct,2022/10,Human immunodeficiency virus [HIV] disease,B20-B24,414
2022,Oct,2022/10,Sequelae of infectious and parasitic diseases,B90-B94,75
2022,Oct,2022/10,Diabetes mellitus,E10-E14,8411
2022,Oct,2022/10,Malnutrition,E40-E46,1803
2022,Oct,2022/10,Obesity and other hyperalimentation,E65-E68,824
2022,Oct,2022/10,Other degenerative diseases of the nervous system,G30-G31,15137
2022,Oct,2022/10,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1668
2022,Oct,2022/10,"Diseases of arteries, arterioles and capillaries",I70-I78,1958
2022,Oct,2022/10,Influenza and pneumonia,J09-J18,3400
2022,Oct,2022/10,Chronic lower respiratory diseases,J40-J47,12104
2022,Oct,2022/10,Diseases of liver,K70-K76,5965
2022,Oct,2022/10,Transport accidents,V01-V99,4420
2022,Oct,2022/10,Intentional self-harm,X60-X84,4071
2022,Nov,2022/11,Tuberculosis,A16-A19,65
2022,Nov,2022/11,Other bacterial diseases,A30-A49,4090
2022,Nov,2022/11,Viral hepatitis,B15-B19,245
2022,Nov,2022/11,Human immunodeficiency virus [HIV] disease,B20-B24,441
2022,Nov,2022/11,Sequelae of infectious and parasitic diseases,B90-B94,79
2022,Nov,2022/11,Diabetes mellitus,E10-E14,8469
2022,Nov,2022/11,Malnutrition,E40-E46,1729
2022,Nov,2022/11,Obesity and other hyperalimentation,E65-E68,818
2022,Nov,2022/11,Other degenerative diseases of the nervous system,G30-G31,15369
2022,Nov,2022/11,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1687
2022,Nov,2022/11,"Diseases of arteries, arterioles and capillaries",I70-I78,2044
2022,Nov,2022/11,Influenza and pneumonia,J09-J18,4853
2022,Nov,2022/11,Chronic lower respiratory diseases,J40-J47,12914
2022,Nov,2022/11,Diseases of liver,K70-K76,5882
2022,Nov,2022/11,Transport accidents,V01-V99,3951
2022,Nov,2022/11,Intentional self-harm,X60-X84,3896
2022,Dec,2022/12,Tuberculosis,A16-A19,58
2022,Dec,2022/12,Other bacterial diseases,A30-A49,4645
2022,Dec,2022/12,Viral hepatitis,B15-B19,269
2022,Dec,2022/12,Human immunodeficiency virus [HIV] disease,B20-B24,506
2022,Dec,2022/12,Sequelae of infectious and parasitic diseases,B90-B94,54
2022,Dec,2022/12,Diabetes mellitus,E10-E14,9631
2022,Dec,2022/12,Malnutrition,E40-E46,1981
2022,Dec,2022/12,Obesity and other hyperalimentation,E65-E68,973
2022,Dec,2022/12,Other degenerative diseases of the nervous system,G30-G31,17199
2022,Dec,2022/12,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1817
2022,Dec,2022/12,"Diseases of arteries, arterioles and capillaries",I70-I78,2416
2022,Dec,2022/12,Influenza and pneumonia,J09-J18,7973
2022,Dec,2022/12,Chronic lower respiratory diseases,J40-J47,15286
2022,Dec,2022/12,Diseases of liver,K70-K76,6256
2022,Dec,2022/12,Transport accidents,V01-V99,3863
2022,Dec,2022/12,Intentional self-harm,X60-X84,3939
2023,Jan,2023/01,Tuberculosis,A16-A19,55
2023,Jan,2023/01,Other bacterial diseases,A30-A49,4585
2023,Jan,2023/01,Viral hepatitis,B15-B19,311
2023,Jan,2023/01,Human immunodeficiency virus [HIV] disease,B20-B24,501
2023,Jan,2023/01,Sequelae of infectious and parasitic diseases,B90-B94,49
2023,Jan,2023/01,Diabetes mellitus,E10-E14,8947
2023,Jan,2023/01,Malnutrition,E40-E46,1942
2023,Jan,2023/01,Obesity and other hyperalimentation,E65-E68,860
2023,Jan,2023/01,Other degenerative diseases of the nervous system,G30-G31,16641
2023,Jan,2023/01,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1758
2023,Jan,2023/01,"Diseases of arteries, arterioles and capillaries",I70-I78,2341
2023,Jan,2023/01,Influenza and pneumonia,J09-J18,5954
2023,Jan,2023/01,Chronic lower respiratory diseases,J40-J47,14219
2023,Jan,2023/01,Diseases of liver,K70-K76,6179
2023,Jan,2023/01,Transport accidents,V01-V99,3507
2023,Jan,2023/01,Intentional self-harm,X60-X84,4266
2023,Feb,2023/02,Tuberculosis,A16-A19,42
2023,Feb,2023/02,Other bacterial diseases,A30-A49,3734
2023,Feb,2023/02,Viral hepatitis,B15-B19,206
2023,Feb,2023/02,Human immunodeficiency virus [HIV] disease,B20-B24,402
2023,Feb,2023/02,Sequelae of infectious and parasitic diseases,B90-B94,36
2023,Feb,2023/02,Diabetes mellitus,E10-E14,7947
2023,Feb,2023/02,Malnutrition,E40-E46,1805
2023,Feb,2023/02,Obesity and other hyperalimentation,E65-E68,768
2023,Feb,2023/02,Other degenerative diseases of the nervous system,G30-G31,14156
2023,Feb,2023/02,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1634
2023,Feb,2023/02,"Diseases of arteries, arterioles and capillaries",I70-I78,2040
2023,Feb,2023/02,Influenza and pneumonia,J09-J18,3759
2023,Feb,2023/02,Chronic lower respiratory diseases,J40-J47,12115
2023,Feb,2023/02,Diseases of liver,K70-K76,5262
2023,Feb,2023/02,Transport accidents,V01-V99,3229
2023,Feb,2023/02,Intentional self-harm,X60-X84,3769
2023,Mar,2023/03,Tuberculosis,A16-A19,51
2023,Mar,2023/03,Other bacterial diseases,A30-A49,4196
2023,Mar,2023/03,Viral hepatitis,B15-B19,244
2023,Mar,2023/03,Human immunodeficiency virus [HIV] disease,B20-B24,410
2023,Mar,2023/03,Sequelae of infectious and parasitic diseases,B90-B94,33
2023,Mar,2023/03,Diabetes mellitus,E10-E14,8444
2023,Mar,2023/03,Malnutrition,E40-E46,1913
2023,Mar,2023/03,Obesity and other hyperalimentation,E65-E68,847
2023,Mar,2023/03,Other degenerative diseases of the nervous system,G30-G31,15027
2023,Mar,2023/03,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1691
2023,Mar,2023/03,"Diseases of arteries, arterioles and capillaries",I70-I78,2187
2023,Mar,2023/03,Influenza and pneumonia,J09-J18,3856
2023,Mar,2023/03,Chronic lower respiratory diseases,J40-J47,13114
2023,Mar,2023/03,Diseases of liver,K70-K76,5760
2023,Mar,2023/03,Transport accidents,V01-V99,3440
2023,Mar,2023/03,Intentional self-harm,X60-X84,4147
2023,Apr,2023/04,Tuberculosis,A16-A19,48
2023,Apr,2023/04,Other bacterial diseases,A30-A49,3852
2023,Apr,2023/04,Viral hepatitis,B15-B19,216
2023,Apr,2023/04,Human immunodeficiency virus [HIV] disease,B20-B24,376
2023,Apr,2023/04,Sequelae of infectious and parasitic diseases,B90-B94,42
2023,Apr,2023/04,Diabetes mellitus,E10-E14,7838
2023,Apr,2023/04,Malnutrition,E40-E46,1782
2023,Apr,2023/04,Obesity and other hyperalimentation,E65-E68,748
2023,Apr,2023/04,Other degenerative diseases of the nervous system,G30-G31,14142
2023,Apr,2023/04,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1607
2023,Apr,2023/04,"Diseases of arteries, arterioles and capillaries",I70-I78,2105
2023,Apr,2023/04,Influenza and pneumonia,J09-J18,3575
2023,Apr,2023/04,Chronic lower respiratory diseases,J40-J47,12425
2023,Apr,2023/04,Diseases of liver,K70-K76,5540
2023,Apr,2023/04,Transport accidents,V01-V99,3787
2023,Apr,2023/04,Intentional self-harm,X60-X84,4021
2023,May,2023/05,Tuberculosis,A16-A19,41
2023,May,2023/05,Other bacterial diseases,A30-A49,3707
2023,May,2023/05,Viral hepatitis,B15-B19,222
2023,May,2023/05,Human immunodeficiency virus [HIV] disease,B20-B24,395
2023,May,2023/05,Sequelae of infectious and parasitic diseases,B90-B94,40
2023,May,2023/05,Diabetes mellitus,E10-E14,7736
2023,May,2023/05,Malnutrition,E40-E46,1808
2023,May,2023/05,Obesity and other hyperalimentation,E65-E68,809
2023,May,2023/05,Other degenerative diseases of the nervous system,G30-G31,13886
2023,May,2023/05,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1524
2023,May,2023/05,"Diseases of arteries, arterioles and capillaries",I70-I78,2053
2023,May,2023/05,Influenza and pneumonia,J09-J18,3412
2023,May,2023/05,Chronic lower respiratory diseases,J40-J47,11885
2023,May,2023/05,Diseases of liver,K70-K76,5484
2023,May,2023/05,Transport accidents,V01-V99,4121
2023,May,2023/05,Intentional self-harm,X60-X84,4317
2023,Jun,2023/06,Tuberculosis,A16-A19,46
2023,Jun,2023/06,Other bacterial diseases,A30-A49,3598
2023,Jun,2023/06,Viral hepatitis,B15-B19,225
2023,Jun,2023/06,Human immunodeficiency virus [HIV] disease,B20-B24,371
2023,Jun,2023/06,Sequelae of infectious and parasitic diseases,B90-B94,47
2023,Jun,2023/06,Diabetes mellitus,E10-E14,7300
2023,Jun,2023/06,Malnutrition,E40-E46,1678
2023,Jun,2023/06,Obesity and other hyperalimentation,E65-E68,702
2023,Jun,2023/06,Other degenerative diseases of the nervous system,G30-G31,13322
2023,Jun,2023/06,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1452
2023,Jun,2023/06,"Diseases of arteries, arterioles and capillaries",I70-I78,1964
2023,Jun,2023/06,Influenza and pneumonia,J09-J18,3155
2023,Jun,2023/06,Chronic lower respiratory diseases,J40-J47,11272
2023,Jun,2023/06,Diseases of liver,K70-K76,5269
2023,Jun,2023/06,Transport accidents,V01-V99,4083
2023,Jun,2023/06,Intentional self-harm,X60-X84,4096
2023,Jul,2023/07,Tuberculosis,A16-A19,52
2023,Jul,2023/07,Other bacterial diseases,A30-A49,3690
2023,Jul,2023/07,Viral hepatitis,B15-B19,221
2023,Jul,2023/07,Human immunodeficiency virus [HIV] disease,B20-B24,363
2023,Jul,2023/07,Sequelae of infectious and parasitic diseases,B90-B94,48
2023,Jul,2023/07,Diabetes mellitus,E10-E14,7480
2023,Jul,2023/07,Malnutrition,E40-E46,1795
2023,Jul,2023/07,Obesity and other hyperalimentation,E65-E68,783
2023,Jul,2023/07,Other degenerative diseases of the nervous system,G30-G31,13682
2023,Jul,2023/07,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1518
2023,Jul,2023/07,"Diseases of arteries, arterioles and capillaries",I70-I78,1929
2023,Jul,2023/07,Influenza and pneumonia,J09-J18,2902
2023,Jul,2023/07,Chronic lower respiratory diseases,J40-J47,11141
2023,Jul,2023/07,Diseases of liver,K70-K76,5286
2023,Jul,2023/07,Transport accidents,V01-V99,4295
2023,Jul,2023/07,Intentional self-harm,X60-X84,4382
2023,Aug,2023/08,Tuberculosis,A16-A19,42
2023,Aug,2023/08,Other bacterial diseases,A30-A49,3655
2023,Aug,2023/08,Viral hepatitis,B15-B19,225
2023,Aug,2023/08,Human immunodeficiency virus [HIV] disease,B20-B24,394
2023,Aug,2023/08,Sequelae of infectious and parasitic diseases,B90-B94,37
2023,Aug,2023/08,Diabetes mellitus,E10-E14,7472
2023,Aug,2023/08,Malnutrition,E40-E46,1857
2023,Aug,2023/08,Obesity and other hyperalimentation,E65-E68,762
2023,Aug,2023/08,Other degenerative diseases of the nervous system,G30-G31,14196
2023,Aug,2023/08,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1553
2023,Aug,2023/08,"Diseases of arteries, arterioles and capillaries",I70-I78,1964
2023,Aug,2023/08,Influenza and pneumonia,J09-J18,2866
2023,Aug,2023/08,Chronic lower respiratory diseases,J40-J47,10972
2023,Aug,2023/08,Diseases of liver,K70-K76,5389
2023,Aug,2023/08,Transport accidents,V01-V99,4311
2023,Aug,2023/08,Intentional self-harm,X60-X84,4410
2023,Sep,2023/09,Tuberculosis,A16-A19,56
2023,Sep,2023/09,Other bacterial diseases,A30-A49,3650
2023,Sep,2023/09,Viral hepatitis,B15-B19,207
2023,Sep,2023/09,Human immunodeficiency virus [HIV] disease,B20-B24,368
2023,Sep,2023/09,Sequelae of infectious and parasitic diseases,B90-B94,45
2023,Sep,2023/09,Diabetes mellitus,E10-E14,7366
2023,Sep,2023/09,Malnutrition,E40-E46,1791
2023,Sep,2023/09,Obesity and other hyperalimentation,E65-E68,756
2023,Sep,2023/09,Other degenerative diseases of the nervous system,G30-G31,14174
2023,Sep,2023/09,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1527
2023,Sep,2023/09,"Diseases of arteries, arterioles and capillaries",I70-I78,2050
2023,Sep,2023/09,Influenza and pneumonia,J09-J18,3062
2023,Sep,2023/09,Chronic lower respiratory diseases,J40-J47,10971
2023,Sep,2023/09,Diseases of liver,K70-K76,5381
2023,Sep,2023/09,Transport accidents,V01-V99,4144
2023,Sep,2023/09,Intentional self-harm,X60-X84,4160
2023,Oct,2023/10,Tuberculosis,A16-A19,45
2023,Oct,2023/10,Other bacterial diseases,A30-A49,3810
2023,Oct,2023/10,Viral hepatitis,B15-B19,214
2023,Oct,2023/10,Human immunodeficiency virus [HIV] disease,B20-B24,343
2023,Oct,2023/10,Sequelae of infectious and parasitic diseases,B90-B94,37
2023,Oct,2023/10,Diabetes mellitus,E10-E14,7855
2023,Oct,2023/10,Malnutrition,E40-E46,1833
2023,Oct,2023/10,Obesity and other hyperalimentation,E65-E68,718
2023,Oct,2023/10,Other degenerative diseases of the nervous system,G30-G31,15323
2023,Oct,2023/10,Pulmonary heart disease and diseases of pulmonary circulation,I26-I28,1662
2023,Oct,2023/10,"Diseases of arteries, arterioles and capillaries",I70-I78,2086
2023,Oct,2023/10,Influenza and pneumonia,J09-J18,3404
2023,Oct,2023/10,Chronic lower respiratory diseases,J40-J47,11704
2023,Oct,2023/10,Diseases of liver,K70-K76,5761
2023,Oct,2023/10,Transport accidents,V01-V99,4274
2023,Oct,2023/10,Intentional self-harm,X60-X84,4050
2023,Nov,2023/11,Tuberculosis,A16-A19,44
2023,Nov,2023/11,Other bacterial diseases,A30-A49,3819
2023,Nov,2023/11,Viral hepatitis,B15-B19,221
2023,Nov,2023/11,Human immunodeficiency virus [HIV] disease,B20-B24,406
2023,Nov,2023/11,Sequelae of infectious and parasitic diseases,B90-B94,58
2023,Nov,2023/11,Diabetes mellitus,E10-E14,7962
2023,Nov,2023/11,Malnutrition,E40-E46,1920
